,Calendar_Date,DayOfWeek,Week,Quarter,Month,Year,Year_half,Summer,Autumn,Winter,Spring,is_weekday,Description,is_holiday
1942,2019-04-25,4,17,2,4,2019,1,0,1,0,0,1,Anzac Day,1
1943,2019-04-26,5,17,2,4,2019,1,0,1,0,0,1,,0
1944,2019-04-27,6,17,2,4,2019,1,0,1,0,0,0,,0
1945,2019-04-28,7,17,2,4,2019,1,0,1,0,0,0,,0
1946,2019-04-29,1,18,2,4,2019,1,0,1,0,0,1,,0
1947,2019-04-30,2,18,2,4,2019,1,0,1,0,0,1,,0
1948,2019-05-01,3,18,2,5,2019,1,0,1,0,0,1,,0
1949,2019-05-02,4,18,2,5,2019,1,0,1,0,0,1,,0
1950,2019-05-03,5,18,2,5,2019,1,0,1,0,0,1,,0
1951,2019-05-04,6,18,2,5,2019,1,0,1,0,0,0,,0
1952,2019-05-05,7,18,2,5,2019,1,0,1,0,0,0,,0
1953,2019-05-06,1,19,2,5,2019,1,0,1,0,0,1,,0
1954,2019-05-07,2,19,2,5,2019,1,0,1,0,0,1,,0
1955,2019-05-08,3,19,2,5,2019,1,0,1,0,0,1,,0
1956,2019-05-09,4,19,2,5,2019,1,0,1,0,0,1,,0
1957,2019-05-10,5,19,2,5,2019,1,0,1,0,0,1,,0
1958,2019-05-11,6,19,2,5,2019,1,0,1,0,0,0,,0
1959,2019-05-12,7,19,2,5,2019,1,0,1,0,0,0,,0
1960,2019-05-13,1,20,2,5,2019,1,0,1,0,0,1,,0
1961,2019-05-14,2,20,2,5,2019,1,0,1,0,0,1,,0
1962,2019-05-15,3,20,2,5,2019,1,0,1,0,0,1,,0
1963,2019-05-16,4,20,2,5,2019,1,0,1,0,0,1,,0
1964,2019-05-17,5,20,2,5,2019,1,0,1,0,0,1,,0
1965,2019-05-18,6,20,2,5,2019,1,0,1,0,0,0,,0
1966,2019-05-19,7,20,2,5,2019,1,0,1,0,0,0,,0
1967,2019-05-20,1,21,2,5,2019,1,0,1,0,0,1,,0
1968,2019-05-21,2,21,2,5,2019,1,0,1,0,0,1,,0
1969,2019-05-22,3,21,2,5,2019,1,0,1,0,0,1,,0
1970,2019-05-23,4,21,2,5,2019,1,0,1,0,0,1,,0
1971,2019-05-24,5,21,2,5,2019,1,0,1,0,0,1,,0
1972,2019-05-25,6,21,2,5,2019,1,0,1,0,0,0,,0
1973,2019-05-26,7,21,2,5,2019,1,0,1,0,0,0,,0
1974,2019-05-27,1,22,2,5,2019,1,0,1,0,0,1,,0
1975,2019-05-28,2,22,2,5,2019,1,0,1,0,0,1,,0
1976,2019-05-29,3,22,2,5,2019,1,0,1,0,0,1,,0
1977,2019-05-30,4,22,2,5,2019,1,0,1,0,0,1,,0
1978,2019-05-31,5,22,2,5,2019,1,0,1,0,0,1,,0
1979,2019-06-01,6,22,2,6,2019,1,0,0,1,0,0,,0
1980,2019-06-02,7,22,2,6,2019,1,0,0,1,0,0,,0
1981,2019-06-03,1,23,2,6,2019,1,0,0,1,0,1,,0
1982,2019-06-04,2,23,2,6,2019,1,0,0,1,0,1,,0
1983,2019-06-05,3,23,2,6,2019,1,0,0,1,0,1,,0
1984,2019-06-06,4,23,2,6,2019,1,0,0,1,0,1,,0
1985,2019-06-07,5,23,2,6,2019,1,0,0,1,0,1,,0
1986,2019-06-08,6,23,2,6,2019,1,0,0,1,0,0,,0
1987,2019-06-09,7,23,2,6,2019,1,0,0,1,0,0,,0
1988,2019-06-10,1,24,2,6,2019,1,0,0,1,0,1,Queen's Birthday,1
1989,2019-06-11,2,24,2,6,2019,1,0,0,1,0,1,,0
1990,2019-06-12,3,24,2,6,2019,1,0,0,1,0,1,,0
1991,2019-06-13,4,24,2,6,2019,1,0,0,1,0,1,,0
1992,2019-06-14,5,24,2,6,2019,1,0,0,1,0,1,,0
1993,2019-06-15,6,24,2,6,2019,1,0,0,1,0,0,,0
1994,2019-06-16,7,24,2,6,2019,1,0,0,1,0,0,,0
1995,2019-06-17,1,25,2,6,2019,1,0,0,1,0,1,,0
1996,2019-06-18,2,25,2,6,2019,1,0,0,1,0,1,,0
1997,2019-06-19,3,25,2,6,2019,1,0,0,1,0,1,,0
1998,2019-06-20,4,25,2,6,2019,1,0,0,1,0,1,,0
1999,2019-06-21,5,25,2,6,2019,1,0,0,1,0,1,,0
2000,2019-06-22,6,25,2,6,2019,1,0,0,1,0,0,,0
2001,2019-06-23,7,25,2,6,2019,1,0,0,1,0,0,,0
2002,2019-06-24,1,26,2,6,2019,1,0,0,1,0,1,,0
2003,2019-06-25,2,26,2,6,2019,1,0,0,1,0,1,,0
2004,2019-06-26,3,26,2,6,2019,1,0,0,1,0,1,,0
2005,2019-06-27,4,26,2,6,2019,1,0,0,1,0,1,,0
2006,2019-06-28,5,26,2,6,2019,1,0,0,1,0,1,,0
2007,2019-06-29,6,26,2,6,2019,1,0,0,1,0,0,,0
2008,2019-06-30,7,26,2,6,2019,1,0,0,1,0,0,,0
2009,2019-07-01,1,27,3,7,2019,2,0,0,1,0,1,,0
2010,2019-07-02,2,27,3,7,2019,2,0,0,1,0,1,,0
2011,2019-07-03,3,27,3,7,2019,2,0,0,1,0,1,,0
2012,2019-07-04,4,27,3,7,2019,2,0,0,1,0,1,,0
2013,2019-07-05,5,27,3,7,2019,2,0,0,1,0,1,,0
2014,2019-07-06,6,27,3,7,2019,2,0,0,1,0,0,,0
2015,2019-07-07,7,27,3,7,2019,2,0,0,1,0,0,,0
2016,2019-07-08,1,28,3,7,2019,2,0,0,1,0,1,,0
2017,2019-07-09,2,28,3,7,2019,2,0,0,1,0,1,,0
2018,2019-07-10,3,28,3,7,2019,2,0,0,1,0,1,,0
2019,2019-07-11,4,28,3,7,2019,2,0,0,1,0,1,,0
2020,2019-07-12,5,28,3,7,2019,2,0,0,1,0,1,,0
2021,2019-07-13,6,28,3,7,2019,2,0,0,1,0,0,,0
2022,2019-07-14,7,28,3,7,2019,2,0,0,1,0,0,,0
2023,2019-07-15,1,29,3,7,2019,2,0,0,1,0,1,,0
2024,2019-07-16,2,29,3,7,2019,2,0,0,1,0,1,,0
2025,2019-07-17,3,29,3,7,2019,2,0,0,1,0,1,,0
2026,2019-07-18,4,29,3,7,2019,2,0,0,1,0,1,,0
2027,2019-07-19,5,29,3,7,2019,2,0,0,1,0,1,,0
2028,2019-07-20,6,29,3,7,2019,2,0,0,1,0,0,,0
2029,2019-07-21,7,29,3,7,2019,2,0,0,1,0,0,,0
2030,2019-07-22,1,30,3,7,2019,2,0,0,1,0,1,,0
2031,2019-07-23,2,30,3,7,2019,2,0,0,1,0,1,,0
2032,2019-07-24,3,30,3,7,2019,2,0,0,1,0,1,,0
2033,2019-07-25,4,30,3,7,2019,2,0,0,1,0,1,,0
2034,2019-07-26,5,30,3,7,2019,2,0,0,1,0,1,,0
2035,2019-07-27,6,30,3,7,2019,2,0,0,1,0,0,,0
2036,2019-07-28,7,30,3,7,2019,2,0,0,1,0,0,,0
2037,2019-07-29,1,31,3,7,2019,2,0,0,1,0,1,,0
2038,2019-07-30,2,31,3,7,2019,2,0,0,1,0,1,,0
2039,2019-07-31,3,31,3,7,2019,2,0,0,1,0,1,,0
2040,2019-08-01,4,31,3,8,2019,2,0,0,1,0,1,,0
2041,2019-08-02,5,31,3,8,2019,2,0,0,1,0,1,,0
2042,2019-08-03,6,31,3,8,2019,2,0,0,1,0,0,,0
2043,2019-08-04,7,31,3,8,2019,2,0,0,1,0,0,,0
2044,2019-08-05,1,32,3,8,2019,2,0,0,1,0,1,Bank Holiday,1
2045,2019-08-06,2,32,3,8,2019,2,0,0,1,0,1,,0
2046,2019-08-07,3,32,3,8,2019,2,0,0,1,0,1,,0
2047,2019-08-08,4,32,3,8,2019,2,0,0,1,0,1,,0
2048,2019-08-09,5,32,3,8,2019,2,0,0,1,0,1,,0
2049,2019-08-10,6,32,3,8,2019,2,0,0,1,0,0,,0
2050,2019-08-11,7,32,3,8,2019,2,0,0,1,0,0,,0
2051,2019-08-12,1,33,3,8,2019,2,0,0,1,0,1,,0
2052,2019-08-13,2,33,3,8,2019,2,0,0,1,0,1,,0
2053,2019-08-14,3,33,3,8,2019,2,0,0,1,0,1,,0
2054,2019-08-15,4,33,3,8,2019,2,0,0,1,0,1,,0
2055,2019-08-16,5,33,3,8,2019,2,0,0,1,0,1,,0
2056,2019-08-17,6,33,3,8,2019,2,0,0,1,0,0,,0
2057,2019-08-18,7,33,3,8,2019,2,0,0,1,0,0,,0
2058,2019-08-19,1,34,3,8,2019,2,0,0,1,0,1,,0
2059,2019-08-20,2,34,3,8,2019,2,0,0,1,0,1,,0
2060,2019-08-21,3,34,3,8,2019,2,0,0,1,0,1,,0
2061,2019-08-22,4,34,3,8,2019,2,0,0,1,0,1,,0
2062,2019-08-23,5,34,3,8,2019,2,0,0,1,0,1,,0
2063,2019-08-24,6,34,3,8,2019,2,0,0,1,0,0,,0
2064,2019-08-25,7,34,3,8,2019,2,0,0,1,0,0,,0
2065,2019-08-26,1,35,3,8,2019,2,0,0,1,0,1,,0
2066,2019-08-27,2,35,3,8,2019,2,0,0,1,0,1,,0
2067,2019-08-28,3,35,3,8,2019,2,0,0,1,0,1,,0
2068,2019-08-29,4,35,3,8,2019,2,0,0,1,0,1,,0
2069,2019-08-30,5,35,3,8,2019,2,0,0,1,0,1,,0
2070,2019-08-31,6,35,3,8,2019,2,0,0,1,0,0,,0
2071,2019-09-01,7,35,3,9,2019,2,0,0,0,1,0,,0
2072,2019-09-02,1,36,3,9,2019,2,0,0,0,1,1,,0
2073,2019-09-03,2,36,3,9,2019,2,0,0,0,1,1,,0
2074,2019-09-04,3,36,3,9,2019,2,0,0,0,1,1,,0
2075,2019-09-05,4,36,3,9,2019,2,0,0,0,1,1,,0
2076,2019-09-06,5,36,3,9,2019,2,0,0,0,1,1,,0
2077,2019-09-07,6,36,3,9,2019,2,0,0,0,1,0,,0
2078,2019-09-08,7,36,3,9,2019,2,0,0,0,1,0,,0
2079,2019-09-09,1,37,3,9,2019,2,0,0,0,1,1,,0
2080,2019-09-10,2,37,3,9,2019,2,0,0,0,1,1,,0
2081,2019-09-11,3,37,3,9,2019,2,0,0,0,1,1,,0
2082,2019-09-12,4,37,3,9,2019,2,0,0,0,1,1,,0
2083,2019-09-13,5,37,3,9,2019,2,0,0,0,1,1,,0
2084,2019-09-14,6,37,3,9,2019,2,0,0,0,1,0,,0
2085,2019-09-15,7,37,3,9,2019,2,0,0,0,1,0,,0
2086,2019-09-16,1,38,3,9,2019,2,0,0,0,1,1,,0
2087,2019-09-17,2,38,3,9,2019,2,0,0,0,1,1,,0
2088,2019-09-18,3,38,3,9,2019,2,0,0,0,1,1,,0
2089,2019-09-19,4,38,3,9,2019,2,0,0,0,1,1,,0
2090,2019-09-20,5,38,3,9,2019,2,0,0,0,1,1,,0
2091,2019-09-21,6,38,3,9,2019,2,0,0,0,1,0,,0
2092,2019-09-22,7,38,3,9,2019,2,0,0,0,1,0,,0
2093,2019-09-23,1,39,3,9,2019,2,0,0,0,1,1,,0
2094,2019-09-24,2,39,3,9,2019,2,0,0,0,1,1,,0
2095,2019-09-25,3,39,3,9,2019,2,0,0,0,1,1,,0
2096,2019-09-26,4,39,3,9,2019,2,0,0,0,1,1,,0
2097,2019-09-27,5,39,3,9,2019,2,0,0,0,1,1,,0
2098,2019-09-28,6,39,3,9,2019,2,0,0,0,1,0,,0
2099,2019-09-29,7,39,3,9,2019,2,0,0,0,1,0,,0
2100,2019-09-30,1,40,3,9,2019,2,0,0,0,1,1,,0
2101,2019-10-01,2,40,4,10,2019,2,0,0,0,1,1,,0
2102,2019-10-02,3,40,4,10,2019,2,0,0,0,1,1,,0
2103,2019-10-03,4,40,4,10,2019,2,0,0,0,1,1,,0
2104,2019-10-04,5,40,4,10,2019,2,0,0,0,1,1,,0
2105,2019-10-05,6,40,4,10,2019,2,0,0,0,1,0,,0
2106,2019-10-06,7,40,4,10,2019,2,0,0,0,1,0,,0
2107,2019-10-07,1,41,4,10,2019,2,0,0,0,1,1,Labour Day,1
2108,2019-10-08,2,41,4,10,2019,2,0,0,0,1,1,,0
2109,2019-10-09,3,41,4,10,2019,2,0,0,0,1,1,,0
2110,2019-10-10,4,41,4,10,2019,2,0,0,0,1,1,,0
2111,2019-10-11,5,41,4,10,2019,2,0,0,0,1,1,,0
2112,2019-10-12,6,41,4,10,2019,2,0,0,0,1,0,,0
2113,2019-10-13,7,41,4,10,2019,2,0,0,0,1,0,,0
2114,2019-10-14,1,42,4,10,2019,2,0,0,0,1,1,,0
2115,2019-10-15,2,42,4,10,2019,2,0,0,0,1,1,,0
2116,2019-10-16,3,42,4,10,2019,2,0,0,0,1,1,,0
2117,2019-10-17,4,42,4,10,2019,2,0,0,0,1,1,,0
2118,2019-10-18,5,42,4,10,2019,2,0,0,0,1,1,,0
2119,2019-10-19,6,42,4,10,2019,2,0,0,0,1,0,,0
2120,2019-10-20,7,42,4,10,2019,2,0,0,0,1,0,,0
2121,2019-10-21,1,43,4,10,2019,2,0,0,0,1,1,,0
2122,2019-10-22,2,43,4,10,2019,2,0,0,0,1,1,,0
2123,2019-10-23,3,43,4,10,2019,2,0,0,0,1,1,,0
2124,2019-10-24,4,43,4,10,2019,2,0,0,0,1,1,,0
2125,2019-10-25,5,43,4,10,2019,2,0,0,0,1,1,,0
2126,2019-10-26,6,43,4,10,2019,2,0,0,0,1,0,,0
2127,2019-10-27,7,43,4,10,2019,2,0,0,0,1,0,,0
2128,2019-10-28,1,44,4,10,2019,2,0,0,0,1,1,,0
2129,2019-10-29,2,44,4,10,2019,2,0,0,0,1,1,,0
2130,2019-10-30,3,44,4,10,2019,2,0,0,0,1,1,,0
2131,2019-10-31,4,44,4,10,2019,2,0,0,0,1,1,,0
2132,2019-11-01,5,44,4,11,2019,2,0,0,0,1,1,,0
2133,2019-11-02,6,44,4,11,2019,2,0,0,0,1,0,,0
2134,2019-11-03,7,44,4,11,2019,2,0,0,0,1,0,,0
2135,2019-11-04,1,45,4,11,2019,2,0,0,0,1,1,,0
2136,2019-11-05,2,45,4,11,2019,2,0,0,0,1,1,,0
2137,2019-11-06,3,45,4,11,2019,2,0,0,0,1,1,,0
2138,2019-11-07,4,45,4,11,2019,2,0,0,0,1,1,,0
2139,2019-11-08,5,45,4,11,2019,2,0,0,0,1,1,,0
2140,2019-11-09,6,45,4,11,2019,2,0,0,0,1,0,,0
2141,2019-11-10,7,45,4,11,2019,2,0,0,0,1,0,,0
2142,2019-11-11,1,46,4,11,2019,2,0,0,0,1,1,,0
2143,2019-11-12,2,46,4,11,2019,2,0,0,0,1,1,,0
2144,2019-11-13,3,46,4,11,2019,2,0,0,0,1,1,,0
2145,2019-11-14,4,46,4,11,2019,2,0,0,0,1,1,,0
2146,2019-11-15,5,46,4,11,2019,2,0,0,0,1,1,,0
2147,2019-11-16,6,46,4,11,2019,2,0,0,0,1,0,,0
2148,2019-11-17,7,46,4,11,2019,2,0,0,0,1,0,,0
2149,2019-11-18,1,47,4,11,2019,2,0,0,0,1,1,,0
2150,2019-11-19,2,47,4,11,2019,2,0,0,0,1,1,,0
2151,2019-11-20,3,47,4,11,2019,2,0,0,0,1,1,,0
2152,2019-11-21,4,47,4,11,2019,2,0,0,0,1,1,,0
2153,2019-11-22,5,47,4,11,2019,2,0,0,0,1,1,,0
2154,2019-11-23,6,47,4,11,2019,2,0,0,0,1,0,,0
2155,2019-11-24,7,47,4,11,2019,2,0,0,0,1,0,,0
2156,2019-11-25,1,48,4,11,2019,2,0,0,0,1,1,,0
2157,2019-11-26,2,48,4,11,2019,2,0,0,0,1,1,,0
2158,2019-11-27,3,48,4,11,2019,2,0,0,0,1,1,,0
2159,2019-11-28,4,48,4,11,2019,2,0,0,0,1,1,,0
2160,2019-11-29,5,48,4,11,2019,2,0,0,0,1,1,,0
2161,2019-11-30,6,48,4,11,2019,2,0,0,0,1,0,,0
2162,2019-12-01,7,48,4,12,2019,2,1,0,0,0,0,,0
2163,2019-12-02,1,49,4,12,2019,2,1,0,0,0,1,,0
2164,2019-12-03,2,49,4,12,2019,2,1,0,0,0,1,,0
2165,2019-12-04,3,49,4,12,2019,2,1,0,0,0,1,,0
2166,2019-12-05,4,49,4,12,2019,2,1,0,0,0,1,,0
2167,2019-12-06,5,49,4,12,2019,2,1,0,0,0,1,,0
2168,2019-12-07,6,49,4,12,2019,2,1,0,0,0,0,,0
2169,2019-12-08,7,49,4,12,2019,2,1,0,0,0,0,,0
2170,2019-12-09,1,50,4,12,2019,2,1,0,0,0,1,,0
2171,2019-12-10,2,50,4,12,2019,2,1,0,0,0,1,,0
2172,2019-12-11,3,50,4,12,2019,2,1,0,0,0,1,,0
2173,2019-12-12,4,50,4,12,2019,2,1,0,0,0,1,,0
2174,2019-12-13,5,50,4,12,2019,2,1,0,0,0,1,,0
2175,2019-12-14,6,50,4,12,2019,2,1,0,0,0,0,,0
2176,2019-12-15,7,50,4,12,2019,2,1,0,0,0,0,,0
2177,2019-12-16,1,51,4,12,2019,2,1,0,0,0,1,,0
2178,2019-12-17,2,51,4,12,2019,2,1,0,0,0,1,,0
2179,2019-12-18,3,51,4,12,2019,2,1,0,0,0,1,,0
2180,2019-12-19,4,51,4,12,2019,2,1,0,0,0,1,,0
2181,2019-12-20,5,51,4,12,2019,2,1,0,0,0,1,,0
2182,2019-12-21,6,51,4,12,2019,2,1,0,0,0,0,,0
2183,2019-12-22,7,51,4,12,2019,2,1,0,0,0,0,,0
2184,2019-12-23,1,52,4,12,2019,2,1,0,0,0,1,,0
2185,2019-12-24,2,52,4,12,2019,2,1,0,0,0,1,,0
2186,2019-12-25,3,52,4,12,2019,2,1,0,0,0,1,Christmas Day ,1
2187,2019-12-26,4,52,4,12,2019,2,1,0,0,0,1,Boxing Day,1
2188,2019-12-27,5,52,4,12,2019,2,1,0,0,0,1,,0
2189,2019-12-28,6,52,4,12,2019,2,1,0,0,0,0,,0
2190,2019-12-29,7,52,4,12,2019,2,1,0,0,0,0,,0
2191,2019-12-30,1,1,4,12,2019,2,1,0,0,0,1,,0
2192,2019-12-31,2,1,4,12,2019,2,1,0,0,0,1,,0
2193,2020-01-01,3,1,1,1,2020,1,1,0,0,0,1,New Year's Day,1
2194,2020-01-02,4,1,1,1,2020,1,1,0,0,0,1,,0
2195,2020-01-03,5,1,1,1,2020,1,1,0,0,0,1,,0
2196,2020-01-04,6,1,1,1,2020,1,1,0,0,0,0,,0
2197,2020-01-05,7,1,1,1,2020,1,1,0,0,0,0,,0
2198,2020-01-06,1,2,1,1,2020,1,1,0,0,0,1,,0
2199,2020-01-07,2,2,1,1,2020,1,1,0,0,0,1,,0
2200,2020-01-08,3,2,1,1,2020,1,1,0,0,0,1,,0
2201,2020-01-09,4,2,1,1,2020,1,1,0,0,0,1,,0
2202,2020-01-10,5,2,1,1,2020,1,1,0,0,0,1,,0
2203,2020-01-11,6,2,1,1,2020,1,1,0,0,0,0,,0
2204,2020-01-12,7,2,1,1,2020,1,1,0,0,0,0,,0
2205,2020-01-13,1,3,1,1,2020,1,1,0,0,0,1,,0
2206,2020-01-14,2,3,1,1,2020,1,1,0,0,0,1,,0
2207,2020-01-15,3,3,1,1,2020,1,1,0,0,0,1,,0
2208,2020-01-16,4,3,1,1,2020,1,1,0,0,0,1,,0
2209,2020-01-17,5,3,1,1,2020,1,1,0,0,0,1,,0
2210,2020-01-18,6,3,1,1,2020,1,1,0,0,0,0,,0
2211,2020-01-19,7,3,1,1,2020,1,1,0,0,0,0,,0
2212,2020-01-20,1,4,1,1,2020,1,1,0,0,0,1,,0
2213,2020-01-21,2,4,1,1,2020,1,1,0,0,0,1,,0
2214,2020-01-22,3,4,1,1,2020,1,1,0,0,0,1,,0
2215,2020-01-23,4,4,1,1,2020,1,1,0,0,0,1,,0
2216,2020-01-24,5,4,1,1,2020,1,1,0,0,0,1,,0
2217,2020-01-25,6,4,1,1,2020,1,1,0,0,0,0,,0
2218,2020-01-26,7,4,1,1,2020,1,1,0,0,0,0,,0
2219,2020-01-27,1,5,1,1,2020,1,1,0,0,0,1,Australia Day,1
2220,2020-01-28,2,5,1,1,2020,1,1,0,0,0,1,,0
2221,2020-01-29,3,5,1,1,2020,1,1,0,0,0,1,,0
2222,2020-01-30,4,5,1,1,2020,1,1,0,0,0,1,,0
2223,2020-01-31,5,5,1,1,2020,1,1,0,0,0,1,,0
2224,2020-02-01,6,5,1,2,2020,1,1,0,0,0,0,,0
2225,2020-02-02,7,5,1,2,2020,1,1,0,0,0,0,,0
2226,2020-02-03,1,6,1,2,2020,1,1,0,0,0,1,,0
2227,2020-02-04,2,6,1,2,2020,1,1,0,0,0,1,,0
2228,2020-02-05,3,6,1,2,2020,1,1,0,0,0,1,,0
2229,2020-02-06,4,6,1,2,2020,1,1,0,0,0,1,,0
2230,2020-02-07,5,6,1,2,2020,1,1,0,0,0,1,,0
2231,2020-02-08,6,6,1,2,2020,1,1,0,0,0,0,,0
2232,2020-02-09,7,6,1,2,2020,1,1,0,0,0,0,,0
2233,2020-02-10,1,7,1,2,2020,1,1,0,0,0,1,,0
2234,2020-02-11,2,7,1,2,2020,1,1,0,0,0,1,,0
2235,2020-02-12,3,7,1,2,2020,1,1,0,0,0,1,,0
2236,2020-02-13,4,7,1,2,2020,1,1,0,0,0,1,,0
2237,2020-02-14,5,7,1,2,2020,1,1,0,0,0,1,,0
2238,2020-02-15,6,7,1,2,2020,1,1,0,0,0,0,,0
2239,2020-02-16,7,7,1,2,2020,1,1,0,0,0,0,,0
2240,2020-02-17,1,8,1,2,2020,1,1,0,0,0,1,,0
2241,2020-02-18,2,8,1,2,2020,1,1,0,0,0,1,,0
2242,2020-02-19,3,8,1,2,2020,1,1,0,0,0,1,,0
2243,2020-02-20,4,8,1,2,2020,1,1,0,0,0,1,,0
2244,2020-02-21,5,8,1,2,2020,1,1,0,0,0,1,,0
2245,2020-02-22,6,8,1,2,2020,1,1,0,0,0,0,,0
2246,2020-02-23,7,8,1,2,2020,1,1,0,0,0,0,,0
2247,2020-02-24,1,9,1,2,2020,1,1,0,0,0,1,,0
2248,2020-02-25,2,9,1,2,2020,1,1,0,0,0,1,,0
2249,2020-02-26,3,9,1,2,2020,1,1,0,0,0,1,,0
2250,2020-02-27,4,9,1,2,2020,1,1,0,0,0,1,,0
2251,2020-02-28,5,9,1,2,2020,1,1,0,0,0,1,,0
2252,2020-02-29,6,9,1,2,2020,1,1,0,0,0,0,,0
2253,2020-03-01,7,9,1,3,2020,1,0,1,0,0,0,,0
2254,2020-03-02,1,10,1,3,2020,1,0,1,0,0,1,,0
2255,2020-03-03,2,10,1,3,2020,1,0,1,0,0,1,,0
2256,2020-03-04,3,10,1,3,2020,1,0,1,0,0,1,,0
2257,2020-03-05,4,10,1,3,2020,1,0,1,0,0,1,,0
2258,2020-03-06,5,10,1,3,2020,1,0,1,0,0,1,,0
2259,2020-03-07,6,10,1,3,2020,1,0,1,0,0,0,,0
2260,2020-03-08,7,10,1,3,2020,1,0,1,0,0,0,,0
2261,2020-03-09,1,11,1,3,2020,1,0,1,0,0,1,,0
2262,2020-03-10,2,11,1,3,2020,1,0,1,0,0,1,,0
2263,2020-03-11,3,11,1,3,2020,1,0,1,0,0,1,,0
2264,2020-03-12,4,11,1,3,2020,1,0,1,0,0,1,,0
2265,2020-03-13,5,11,1,3,2020,1,0,1,0,0,1,,0
2266,2020-03-14,6,11,1,3,2020,1,0,1,0,0,0,,0
2267,2020-03-15,7,11,1,3,2020,1,0,1,0,0,0,,0
2268,2020-03-16,1,12,1,3,2020,1,0,1,0,0,1,,0
2269,2020-03-17,2,12,1,3,2020,1,0,1,0,0,1,,0
2270,2020-03-18,3,12,1,3,2020,1,0,1,0,0,1,,0
2271,2020-03-19,4,12,1,3,2020,1,0,1,0,0,1,,0
2272,2020-03-20,5,12,1,3,2020,1,0,1,0,0,1,,0
2273,2020-03-21,6,12,1,3,2020,1,0,1,0,0,0,,0
2274,2020-03-22,7,12,1,3,2020,1,0,1,0,0,0,,0
2275,2020-03-23,1,13,1,3,2020,1,0,1,0,0,1,,0
2276,2020-03-24,2,13,1,3,2020,1,0,1,0,0,1,,0
2277,2020-03-25,3,13,1,3,2020,1,0,1,0,0,1,,0
2278,2020-03-26,4,13,1,3,2020,1,0,1,0,0,1,,0
2279,2020-03-27,5,13,1,3,2020,1,0,1,0,0,1,,0
2280,2020-03-28,6,13,1,3,2020,1,0,1,0,0,0,,0
2281,2020-03-29,7,13,1,3,2020,1,0,1,0,0,0,,0
2282,2020-03-30,1,14,1,3,2020,1,0,1,0,0,1,,0
2283,2020-03-31,2,14,1,3,2020,1,0,1,0,0,1,,0
2284,2020-04-01,3,14,2,4,2020,1,0,1,0,0,1,,0
2285,2020-04-02,4,14,2,4,2020,1,0,1,0,0,1,,0
2286,2020-04-03,5,14,2,4,2020,1,0,1,0,0,1,,0
2287,2020-04-04,6,14,2,4,2020,1,0,1,0,0,0,,0
2288,2020-04-05,7,14,2,4,2020,1,0,1,0,0,0,,0
2289,2020-04-06,1,15,2,4,2020,1,0,1,0,0,1,,0
2290,2020-04-07,2,15,2,4,2020,1,0,1,0,0,1,,0
2291,2020-04-08,3,15,2,4,2020,1,0,1,0,0,1,,0
2292,2020-04-09,4,15,2,4,2020,1,0,1,0,0,1,,0
2293,2020-04-10,5,15,2,4,2020,1,0,1,0,0,1,Good Friday,1
2294,2020-04-11,6,15,2,4,2020,1,0,1,0,0,0,Easter Saturday - the Saturday following Good Friday,1
2295,2020-04-12,7,15,2,4,2020,1,0,1,0,0,0,Easter Sunday,1
2296,2020-04-13,1,16,2,4,2020,1,0,1,0,0,1,Easter Monday,1
2297,2020-04-14,2,16,2,4,2020,1,0,1,0,0,1,,0
2298,2020-04-15,3,16,2,4,2020,1,0,1,0,0,1,,0
2299,2020-04-16,4,16,2,4,2020,1,0,1,0,0,1,,0
2300,2020-04-17,5,16,2,4,2020,1,0,1,0,0,1,,0
2301,2020-04-18,6,16,2,4,2020,1,0,1,0,0,0,,0
2302,2020-04-19,7,16,2,4,2020,1,0,1,0,0,0,,0
2303,2020-04-20,1,17,2,4,2020,1,0,1,0,0,1,,0
2304,2020-04-21,2,17,2,4,2020,1,0,1,0,0,1,,0
2305,2020-04-22,3,17,2,4,2020,1,0,1,0,0,1,,0
2306,2020-04-23,4,17,2,4,2020,1,0,1,0,0,1,,0
2307,2020-04-24,5,17,2,4,2020,1,0,1,0,0,1,,0
2308,2020-04-25,6,17,2,4,2020,1,0,1,0,0,0,Anzac Day,1
2309,2020-04-26,7,17,2,4,2020,1,0,1,0,0,0,,0
2310,2020-04-27,1,18,2,4,2020,1,0,1,0,0,1,,0
2311,2020-04-28,2,18,2,4,2020,1,0,1,0,0,1,,0
2312,2020-04-29,3,18,2,4,2020,1,0,1,0,0,1,,0
2313,2020-04-30,4,18,2,4,2020,1,0,1,0,0,1,,0
2314,2020-05-01,5,18,2,5,2020,1,0,1,0,0,1,,0
2315,2020-05-02,6,18,2,5,2020,1,0,1,0,0,0,,0
2316,2020-05-03,7,18,2,5,2020,1,0,1,0,0,0,,0
2317,2020-05-04,1,19,2,5,2020,1,0,1,0,0,1,,0
2318,2020-05-05,2,19,2,5,2020,1,0,1,0,0,1,,0
2319,2020-05-06,3,19,2,5,2020,1,0,1,0,0,1,,0
2320,2020-05-07,4,19,2,5,2020,1,0,1,0,0,1,,0
2321,2020-05-08,5,19,2,5,2020,1,0,1,0,0,1,,0
2322,2020-05-09,6,19,2,5,2020,1,0,1,0,0,0,,0
2323,2020-05-10,7,19,2,5,2020,1,0,1,0,0,0,,0
2324,2020-05-11,1,20,2,5,2020,1,0,1,0,0,1,,0
2325,2020-05-12,2,20,2,5,2020,1,0,1,0,0,1,,0
